ChEMBL ID,Name,SMILES
CHEMBL1215989,DEBILISONE C,CCCC/C=C/C#CC#CCCCCCCCCCC[C@H]1C[C@@H](CO)OC1=O
CHEMBL21799,ETOPRINE,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(Cl)c1
CHEMBL1099266,VILLOSIN,C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1/C=C/C1=CCOC1=O
CHEMBL37681,SPARFOSATE,O=C(O)CC(NC(=O)CP(=O)(O)O)C(=O)O
CHEMBL477197,HEMATOXYLIN,Oc1cc2c(cc1O)[C@@H]1c3ccc(O)c(O)c3OC[C@]1(O)C2
CHEMBL56254,(HEXYLAMINO)METHYLENEDIPHOSPHONIC ACID,CCCCCCNC(P(=O)(O)O)P(=O)(O)O
CHEMBL1394829,PROPACHLOR,CC(C)N(C(=O)CCl)c1ccccc1
CHEMBL513117,KOABURASIDE,COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc(OC)c1O
CHEMBL54933,LEU-LEU,CC(C)C[C@H](NC(=O)[C@@H](N)CC(C)C)C(=O)O
CHEMBL200979,BRASSITIN,CSC(=O)NCc1c[nH]c2ccccc12
CHEMBL1215463,MONASCIN,C/C=C/C1=CC2=C(CO1)C(=O)[C@]1(C)OC(=O)[C@H](C(=O)CCCCC)[C@H]1C2
CHEMBL1684469,TYROSCHERIN 5,CC[C@@H](C)C[C@H](C)/C=C/CC[C@@H](O)[C@@H](Cc1ccc(O)cc1)NC
CHEMBL1917937,CYCLOZONARONE,CC1(C)CCC[C@@]2(C)c3cc4c(cc3CC[C@H]12)C(=O)C=CC4=O
CHEMBL388560,DIMPYLATE,CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1
CHEMBL453863,TEROXIRONE,O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1
CHEMBL1355596,BUNAMIDINE,CCCCCCOc1ccc(C(=N)N(CCCC)CCCC)c2ccccc12
CHEMBL90564,MIDAFOTEL,O=C(O)[C@H]1CN(C/C=C/P(=O)(O)O)CCN1
CHEMBL1158,PARAXANTHINE,Cn1c(=O)[nH]c2ncn(C)c2c1=O
CHEMBL1160385,GUANACLINE,CC1=CCN(CCNC(=N)N)CC1
CHEMBL93515,GAMMA-AMINO-BETA-HYDROXYBUTYRIC ACID,NCC(O)CC(=O)O
CHEMBL2107043,TIBALOSIN,CC(NCCCCc1ccccc1)C(O)c1ccc2c(c1)CCS2
CHEMBL2104314,ICARIDIN,CCC(C)OC(=O)N1CCCCC1CCO
CHEMBL462393,EPIPROPIDINE,C1OC1CN1CCC(C2CCN(CC3CO3)CC2)CC1
CHEMBL1256919,HYDRASTINE,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2cc3c(cc2CCN1C)OCO3
CHEMBL598750,BRAZILEIN,O=C1C=C2CC3(O)COc4cc(O)ccc4C3=C2C=C1O
CHEMBL405845,FURAFYLLINE,Cc1nc2c([nH]1)c(=O)n(C)c(=O)n2Cc1ccco1
CHEMBL1255737,DUBINIDINE,COc1c2c(nc3ccccc13)OC(C(C)(O)CO)C2
CHEMBL558914,XIPHIDONE,COC1=Cc2cc(OC)c(O)c3c(-c4ccccc4)ccc(c23)C1=O
CHEMBL1172884,PHANTOMOLIN,C=C(C)C(=O)O[C@H]1C/C(C)=C\[C@@]2(OCC)C=C(C)[C@H](O2)[C@H]2OC(=O)C(=C)[C@@H]21
CHEMBL553671,NEOPYRROLOMYCIN C,Oc1cc(Cl)cc(Cl)c1-n1cc(Cl)c(Cl)c1Cl
CHEMBL2104432,NORFLURANE,FCC(F)(F)F
CHEMBL2107467,TESMILIFENE HYDROCHLORIDE,CCN(CC)CCOc1ccc(Cc2ccccc2)cc1.Cl
CHEMBL444360,EPITRIPTOIIDE,CC(C)[C@]12O[C@H]1[C@@H]1O[C@]13[C@]1(O[C@H]1C[C@H]1C4=C(CC[C@@]13C)C(=O)OC4)[C@H]2O
CHEMBL33086,t-4-AMINOCROTONIC ACID (TACA),NC/C=C/C(=O)O
CHEMBL598580,KAURENOIC ACID BENZYL ESTER,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)OCc4ccccc4)[C@@H]2CC[C@@H]1C3
CHEMBL207555,ETHYL TETRADECANOATE,CCCCCCCCCCCCCC(=O)OCC
CHEMBL108084,FAGOMINE,OC[C@H]1NCC[C@@H](O)[C@@H]1O
CHEMBL541521,LIDOCAINE HYDROCHLORIDE,CCN(CC)CC(=O)Nc1c(C)cccc1C.Cl
CHEMBL252331,XYLARIAQUINONE A,COc1cc2c3c(oc2c(C)c1O)C(=O)C(C)=CC3=O
CHEMBL144599,IODOHYDRIN PYROPHOSPHATE,CC(O)(CI)CCOP(=O)(O)OP(=O)(O)O
CHEMBL1357465,"2-ETHOXYCARBONYL-2-HYDROXY-5,7-DIMETHOXYISOFLAVANONE",CCOC(=O)C1(O)Oc2cc(OC)cc(OC)c2C(=O)C1c1ccccc1
CHEMBL1718918,CLOPIRAC,Cc1cc(CC(=O)O)c(C)n1-c1ccc(Cl)cc1
CHEMBL62032,DIACETYLISOPROTERENOL,CC(=O)Oc1ccc(C(O)CNC(C)C)cc1OC(C)=O
CHEMBL6206,BROMOENOL LACTONE,O=C1O/C(=C/Br)CCC1c1cccc2ccccc12
CHEMBL1201111,ONDANSETRON HYDROCHLORIDE,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O.Cl
CHEMBL30432,GW282974X,CN(C)c1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cn1
CHEMBL1254184,GENTISIDE C,CC[C@H](C)CCCCCCCCCCCCCOC(=O)c1cccc(O)c1O
CHEMBL459201,ISODERRONE,CC1(C)C=Cc2ccc(-c3coc4cc(O)cc(O)c4c3=O)cc2O1
CHEMBL111234,DIHYDRORESVERATROL,Oc1ccc(CCc2cc(O)cc(O)c2)cc1
CHEMBL436559,CARIPORIDE,CC(C)c1ccc(C(=O)N=C(N)N)cc1S(C)(=O)=O
CHEMBL16807,5-HYDROXYFLAVONE,O=c1cc(-c2ccccc2)oc2cccc(O)c12
CHEMBL84567,TRACAZOLATE,CCCCNc1c(C(=O)OCC)c(C)nc2c1cnn2CC
CHEMBL55934,NAPHTHOQUINONE,O=C1C=CC(=O)c2ccccc21
CHEMBL319488,DIDEMETHYLCURCUMIN,O=C(/C=C/c1ccc(O)c(O)c1)CC(=O)/C=C/c1ccc(O)c(O)c1
CHEMBL496434,HACHIJODINE E,CN(O)CCCCCCCCCCCCCc1cccnc1
CHEMBL505116,TECLENONE B,C=C1CC[C@@H](O)[C@]2(C)CC[C@H](C(=O)C(C)C)[C@@H]12
CHEMBL1250,1-METHYLXANTHINE,Cn1c(=O)[nH]c2[nH]cnc2c1=O
CHEMBL1351761,DINALINE,Nc1ccc(C(=O)Nc2ccccc2N)cc1
CHEMBL1863429,Cyazofamid,Cc1ccc(-c2c(Cl)nc(C#N)n2S(=O)(=O)N(C)C)cc1
CHEMBL1078305,DAPHNEZOMINE L METHYL ESTER,COC(=O)CC[C@]12C3=CCC[C@@H]3CC[C@@H]3C=N[C@@H]1[C@@H](C(C)C)CC[C@@]32C
CHEMBL144472,NILE RED,CCN(CC)c1ccc2nc3c4ccccc4c(=O)cc-3oc2c1
CHEMBL491385,SAURURIN A,C[C@H](Cc1cc2c(cc1O)COC2)[C@@H](C)Cc1cc2c(cc1O)OCO2
CHEMBL494381,CEDRONOLACTONE E,C[C@@H]1[C@@H]2[C@@H](O)C(=O)O[C@@H]3C[C@@]4(C)C(=C(O[C@@]5(C)CC(=O)O[C@@H]45)[C@@H]1O)[C@]23CO
CHEMBL16958,STAUROSPORINONE,O=C1NCc2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21
CHEMBL249697,BMS-345541,Cc1ccc2nc(NCCN)c3ncc(C)n3c2c1
CHEMBL222824,SUCCINYLACETONE,CC(=O)CC(=O)CCC(=O)O
CHEMBL1257042,TYRPHOSTIN AG 490,N#C/C(=C/c1ccc(O)c(O)c1)C(=O)NCc1ccccc1
CHEMBL1076184,CIMIRACEMATE A,COc1ccc(/C=C/C(=O)OCC(=O)Cc2ccc(O)c(O)c2)cc1O
CHEMBL331627,GLIOTOXIN,CN1C(=O)[C@]23CC4=CC=C[C@H](O)[C@H]4N2C(=O)[C@@]1(CO)SS3
CHEMBL521470,ALTERTOXIN I,O=C1C[C@H](O)[C@@H]2c3c(ccc(O)c31)-c1ccc(O)c3c1[C@@]2(O)CCC3=O
CHEMBL415879,PHENANTHROLINE,c1cnc2c(c1)ccc1cccnc12
CHEMBL281164,DIVAPLON,CCc1c(OC)nc2nc(C(=O)c3ccccc3)cn2c1C
CHEMBL1338506,BENZOBARBITAL,CCC1(c2ccccc2)C(=O)NC(=O)N(C(=O)c2ccccc2)C1=O
CHEMBL1078534,ANDROSTENEDONE,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL274826,ANDROSTENEDIONE,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL7976,CHALCONE,O=C(/C=C/c1ccccc1)c1ccccc1
CHEMBL256319,CALODENDROLIDE,CC1=CCC[C@@]2(C)[C@H](c3ccoc3)OC(=O)[C@H]3O[C@]132
CHEMBL465163,SEMIPLENAMIDE E,CCCCCCCCCCCCCCC/C=C(\C)C(=O)N[C@@H](C)COC(C)=O
CHEMBL520701,ACETYLVISMIONE B,COc1cc2cc3c(c(O)c2c2c1C=CC(C)(C)O2)C(=O)CC(C)(OC(C)=O)C3
CHEMBL253144,CORTODOXONE,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
CHEMBL269733,DEPHOSTATIN,CN(N=O)c1cc(O)ccc1O
CHEMBL2040596,DALDINAL B,COc1cc(O)cc(C(=O)c2cc(C)cc(OC)c2OC)c1CO
CHEMBL449520,ATRACTYLENOLIDE I,C=C1CCC[C@]2(C)C=C3OC(=O)C(C)=C3C[C@@H]12
CHEMBL210276,"3,7-DIHYDROXYFLAVONE",O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12
CHEMBL81379,RETINAL,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1
CHEMBL32442,CDP840,COc1ccc([C@H](Cc2ccncc2)c2ccccc2)cc1OC1CCCC1
CHEMBL391835,DAURICUMINE,COC1=CC(=O)[C@]2([C@@H](Cl)C[C@@]34C(OC)=C(OC)C(=O)C[C@@]23CCN4C)[C@H]1O
CHEMBL1788373,ETHAMBUTOL HYDROBROMIDE,Br.Br.CC[C@@H](CO)NCCN[C@@H](CC)CO
CHEMBL1087148,ERYBREADIN D,CC(C)=CCc1c(O)ccc2c1OC[C@H]1c3ccc4c(c3O[C@@H]21)OC(C)(C)C=C4
CHEMBL1389671,FLUMETSULAM,Cc1ccn2nc(S(=O)(=O)Nc3c(F)cccc3F)nc2n1
CHEMBL1095582,CAPILLOBENZOFURANOL,CO[C@](C)(CC/C=C(\C)Cc1cc(C)co1)[C@@H]1Cc2cc(O)c(C)cc2O1
CHEMBL454073,SUBERGORGIC ACID METHYL ESTER,COC(=O)C1=C[C@@]2(C)CC[C@@H]3[C@@H](C)CC(=O)[C@@]32[C@@H]1C
CHEMBL454570,ORIDONIN,C=C1C(=O)[C@]23[C@H](O)[C@H]1CC[C@H]2[C@@]12CO[C@@]3(O)[C@@H](O)[C@@H]1C(C)(C)CC[C@@H]2O
CHEMBL515483,METHYL ACETYLBOTRYALOATE,COC(=O)[C@@]1(C)CC(C)(C)[C@@H]2[C@@H](OC(C)=O)C[C@@H](C)[C@H](C=O)[C@@]21O
CHEMBL150764,BUFROLIN,CCCCc1cc2c(=O)cc(C(=O)O)[nH]c2c2c(=O)cc(C(=O)O)[nH]c12
CHEMBL463014,ISOPLUMERICIN,C/C=C1\C(=O)O[C@]23C=C[C@@H]4C(C(=O)OC)=CO[C@H](O[C@@H]12)[C@@H]43
CHEMBL132695,GLYCYROL,COc1c(CC=C(C)C)c(O)cc2oc(=O)c3c4ccc(O)cc4oc3c12
CHEMBL516698,FUKANEFUROMARIN D,CC(C)=CC(=O)/C=C(/C)CCC[C@@]1(C)Oc2c(c(=O)oc3cc(O)ccc23)[C@H]1C
CHEMBL446756,CROCUSATIN K,CC1=C(C=O)C(C)(C)[C@@H](O)[C@H](O)C1
CHEMBL490386,GAILLARDIN,C=C1C(=O)O[C@H]2C=C(C)[C@H]3[C@@H](OC(C)=O)C[C@@](C)(O)[C@@H]3C[C@H]12
CHEMBL483423,HYPOESTESTATIN 1,COc1ccc2c3c(c4cc(OC)c(OC)cc4c2c1)C[C@@H]1CCCN1C3
CHEMBL12014,HARMAN,Cc1nccc2c1[nH]c1ccccc12
CHEMBL334255,CETYLPYRIDINIUM BROMIDE,CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-]
CHEMBL1627016,ANGELI'S SALT,[Na+].[Na+].[O-]N=[N+]([O-])[O-]
CHEMBL249668,BOMBAXQUINONE,CC1=C(O)C(=O)c2c(C=O)c(O)cc(C(C)C)c2C1=O
CHEMBL164841,TECHTOCHRYSIN,COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1
CHEMBL584852,BUQUINOLATE,CCOC(=O)c1cnc2cc(OCC(C)C)c(OCC(C)C)cc2c1O
CHEMBL55352,(DIPROPYLAMINO)METHYLENEDIPHOSPHONIC ACID,CCCN(CCC)C(P(=O)(O)O)P(=O)(O)O
CHEMBL1173128,CLAUSINE C,COC(=O)c1ccc2[nH]c3cc(OC)ccc3c2c1
CHEMBL249262,(S)-LORAZEPAM,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=N[C@H]1O
CHEMBL253331,(R)-METHYLPHENOBARBITAL,CC[C@@]1(c2ccccc2)C(=O)NC(=O)N(C)C1=O
CHEMBL453280,ISOFORMONENTIN,COc1ccc2c(=O)c(-c3ccc(O)cc3)coc2c1
CHEMBL468874,Strongylophorin-23,CC1(C)CCC[C@@]2(CO)[C@H]1CC[C@]1(C)[C@@H]2CC[C@]2(C)Oc3ccc(O)cc3C[C@@H]12
CHEMBL545686,PIRTENIDINE HYDROCHLORIDE,CCCCCCCCN=c1ccn(CCCCCCCC)cc1.Cl
CHEMBL459397,LUPININE,OC[C@@H]1CCCN2CCCC[C@H]12
CHEMBL1079406,ERYTHRIBYSSIN B,O=Cc1c(O)ccc2c1O[C@H]1c3ccc(O)cc3OC[C@@H]21
CHEMBL468658,DIPTERYXIC ACID,C[C@H]1C2=CC(=O)O[C@]2(O)C[C@H]2[C@H]1CC[C@@H]1[C@]2(C)CCC[C@@]1(C)C(=O)O
CHEMBL236143,MUKONINE,COC(=O)c1cc(OC)c2[nH]c3ccccc3c2c1
CHEMBL1213530,PROPIOLIC ACID ,C#CC(=O)O
CHEMBL504100,APHANAMOL II,CC(C)[C@@H]1CC[C@@]2(C)[C@H](O)CCC(C=O)=C[C@@H]12
CHEMBL512578,MORACIN M,Oc1cc(O)cc(-c2cc3ccc(O)cc3o2)c1
CHEMBL13779,CARBADOX,COC(=O)N/N=C/c1c[n+]([O-])c2ccccc2[n+]1[O-]
CHEMBL15611,OLEIC ACID ANILIDE,CCCCCCCC/C=C\CCCCCCCC(=O)Nc1ccccc1
CHEMBL1802228,DIHYDROFUROSPONGIN 2,C/C(=C\CCc1ccoc1)CC(=O)C[C@@H](C)CCCc1ccoc1
CHEMBL75797,MIXIDINE,COc1ccc(CC/N=C2/CCCN2C)cc1OC
CHEMBL295409,TIAMENIDINE,Cc1csc(Cl)c1NC1=NCCN1
CHEMBL379064,ISORHAMNETIN,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O
CHEMBL480158,SMEATHXANTHONE A,CC(C)=CCC/C(C)=C/Cc1c(O)cc2oc3c(O)ccc(O)c3c(=O)c2c1O
CHEMBL373277,SALICYLALDEHYDE BENZOYL HYDRAZONE,O=C(N/N=C/c1ccccc1O)c1ccccc1
CHEMBL347830,BUFETOLOL,CC(C)(C)NCC(O)COc1ccccc1OCC1CCCO1
CHEMBL1077965,KAMOLONOL,C[C@@H]1C[C@@H](O)[C@]2(C)[C@@H](C)C(=O)CC[C@H]2[C@]1(C)COc1ccc2ccc(=O)oc2c1
CHEMBL54344,(DIETHYLAMINO)METHYLENEDIPHOSPHONIC ACID,CCN(CC)C(P(=O)(O)O)P(=O)(O)O
CHEMBL1720051,CARSALAM,O=c1[nH]c(=O)c2ccccc2o1
CHEMBL267014,L-745870,Clc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1
CHEMBL1077966,FOETISULFIDE C,CCC(C)SSC/C=C/OS(C)=O
CHEMBL245412,ZERUMBONE,C/C1=C\CC(C)(C)/C=C/C(=O)/C(C)=C/CC1
CHEMBL1097430,DIFENGPIOL B,COc1cc(CCCO)cc2c1O[C@H]([C@]1(O)CC[C@H](OC)[C@@H](O)C1)[C@H]2CO
CHEMBL416081,CARBOFURAN,CNC(=O)Oc1cccc2c1OC(C)(C)C2
CHEMBL19010,IODOPROXYFAN,Ic1ccc(COCCCc2c[nH]cn2)cc1
CHEMBL539163,TANAPROGET,Cn1c(C#N)ccc1-c1ccc2c(c1)C(C)(C)OC(=S)N2
CHEMBL1172730,CRYPTOHEPTINE,CN1C2=CC(O)=c3ccccc3=NC2c2ccccc21
CHEMBL505766,HYRTIOSIN A,O=C(CO)c1c[nH]c2ccc(O)cc12
CHEMBL37858,SARAFLOXACIN,O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O
CHEMBL516304,FUKANEFUROCHROMONE D,CC(C)=CC(=O)/C=C(/C)CCC[C@]1(C)Oc2oc3cc(O)ccc3c(=O)c2[C@H]1C
CHEMBL392870,TETRABUTYHYDROXYTOLUENE,CCCCc1c(C)c(O)c(CCCC)c(CCCC)c1CCCC
CHEMBL299233,TALOPRAM,CNCCCC1(c2ccccc2)OC(C)(C)c2ccccc21
CHEMBL1095965,TROGOPTEROID F,CC(C)c1cc2c(cc1O)C[C@@H](O)[C@H]1[C@@](C)(CO)CCC[C@]21C
CHEMBL1097787,AIGIALOMYCIN B,COc1cc(O)c2c(c1)[C@@H]1O[C@@H]1C[C@H](O)[C@H](O)[C@@H](O)/C=C/C[C@H](C)OC2=O
CHEMBL494759,(S)-DHPA,Nc1ncnc2c1ncn2C[C@H](O)CO
CHEMBL1784534,TALAPEROXIDE B,CC(=O)O[C@H]1CC[C@]23C[C@@H]1OO[C@@]2(C)C(=O)CCC3(C)C
CHEMBL272255,TRIPHENYLMETHANAMINE,NC(c1ccccc1)(c1ccccc1)c1ccccc1
CHEMBL399697,MAGNOLIGNAN,C=CCc1cc(-c2cc(CC(O)CO)ccc2O)ccc1O
CHEMBL237764,DECHLOROACUTUMINE,COC1=CC(=O)[C@]2(CC[C@@]34C(OC)=C(OC)C(=O)C[C@]32CCN4C)[C@@H]1O
CHEMBL441225,CP-99994,COc1ccccc1CN[C@H]1CCCN[C@H]1c1ccccc1
CHEMBL592449,ALSTONAL,CC(=O)C1=COC[C@H]2[C@@H]3C[C@@]4(C(=O)N(C)c5ccccc54)[C@H](C[C@@H]12)N3
CHEMBL582878,INDOLE-3-BUTYRIC ACID,O=C(O)CCCc1c[nH]c2ccccc12
CHEMBL1173687,JASPOLIDE F,CC(/C=C/C=C(\C)C(=O)O)=C1/C(=O)C[C@H]2[C@H]3CCC(=O)C[C@@H]3CC[C@]12C
CHEMBL279392,CELIKALIM,CC1(C)Oc2ccc(OC(F)(F)F)cc2[C@@H](N2Cc3ccccc3C2=O)[C@@H]1O
CHEMBL1449007,2-(2'-METHOXYPHENYL)-1H-INDOLE,COc1ccccc1-c1cc2ccccc2[nH]1
CHEMBL274893,SC-57666,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)CCC2)cc1
CHEMBL1223743,7-O-METHYLCRYPTOCHINONE B,CO[C@H]1CC2=C(C(=O)C[C@@H](c3ccccc3)O2)[C@@H]2CC(=O)O[C@H]12
CHEMBL513024,GLYCITEIN,COc1cc2c(=O)c(-c3ccc(O)cc3)coc2cc1O
CHEMBL201858,4-(BENZYLIDENEAMINO)PHENOL,Oc1ccc(/N=C/c2ccccc2)cc1
CHEMBL254179,ISOCORCOVADINE,CC(=O)OC(C)(C)CNC(=O)/C=C\C=C/c1ccc2c(c1)OCO2
CHEMBL224157,LANCEOLATIN B,O=c1cc(-c2ccccc2)oc2c1ccc1occc12
CHEMBL268736,VALERIC ACID,CCCCC(=O)O
CHEMBL519266,RHYNCHOPHYLLINE,CC[C@H]1CN2CC[C@]3(C(=O)Nc4ccccc43)[C@@H]2C[C@@H]1/C(=C\OC)C(=O)OC
CHEMBL427443,AVICENNONE A,COC(=O)c1ccccc1/C(OC)=C1/C[C@@H](C(C)(C)O)OC1=O
CHEMBL1668050,"4-HYDROXYBENZYL 2,5-DIHYDROXYBENZOATE",O=C(OCc1ccc(O)cc1)c1cc(O)ccc1O
CHEMBL375700,AVICEQUINONE A,CC(C)(O)[C@H]1OC2=C(C(=O)c3ccccc3C2=O)[C@@H]1O
CHEMBL252319,(S)-TOLIPROLOL,Cc1cccc(OC[C@@H](O)CNC(C)C)c1
CHEMBL481359,ISOCORYNOXEINE,C=C[C@H]1CN2CC[C@@]3(C(=O)Nc4ccccc43)[C@@H]2C[C@@H]1/C(=C\OC)C(=O)OC
CHEMBL288998,CYCLOPENTANOL,OC1CCCC1
CHEMBL12799,POMIFERIN A,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CO)CCC[C@]21C
CHEMBL518262,ERYTHRALINE,CO[C@H]1C=CC2=CCN3CCc4cc5c(cc4[C@]23C1)OCO5
CHEMBL457583,ORSELLINIC ACID,Cc1cc(O)cc(O)c1C(=O)O
CHEMBL187706,METRONIDAZOLE XANTHATE,Cc1ncc([N+](=O)[O-])n1CCOC(=S)[S-].[Na+]
CHEMBL270686,MERIOLIN 3,COc1ccnc2[nH]cc(-c3ccnc(N)n3)c12
CHEMBL29798,BEMARINONE,COc1ccc2[nH]c(=O)nc(C)c2c1OC
CHEMBL82298,IMMETHRIDINE,c1cc(Cc2cnc[nH]2)ccn1
CHEMBL1096605,ARENAROL,C=C1CCC[C@H]2[C@](C)(Cc3cc(O)ccc3O)[C@@H](C)CC[C@@]12C
CHEMBL472518,ALKYL (C12-15) BENZOATE,CCCCCCCCCCCCOC(=O)c1ccccc1
CHEMBL478629,DORSOMORPHIN,c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)ccn1
CHEMBL448290,THIOINOSINE,OC[C@H]1O[C@@H](n2cnc3c(S)ncnc32)[C@H](O)[C@@H]1O
CHEMBL296586,KENPAULLONE,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ccccc2N1
CHEMBL544227,CHLORCYCLOGUANIL HYDROCHLORIDE,CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1.Cl
CHEMBL423192,ANISOMYCIN,COc1ccc(C[C@H]2NC[C@H](O)[C@H]2OC(C)=O)cc1
CHEMBL1087405,ANTHEMIN C,C=C1C[C@@H]2OC(=O)C(=C)[C@H]2[C@@H](O)/C=C(\C)CCC1=O
CHEMBL525,PHOSPHORAMIDE MUSTARD,NP(=O)(O)N(CCCl)CCCl
CHEMBL460768,PERIPLOGENIN,C[C@]12CC[C@H](O)C[C@@]1(O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O
CHEMBL1224899,ZYGGOMPHIC ACID B,CCC1=C[C@@H](C)[C@@H]2C(C)=C[C@](C)(/C=C(C)/C=C/c3ccccc3)[C@](C)(C(=O)O)[C@@H]12
CHEMBL347036,PROADIFEN HYDROCHLORIDE,CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1.Cl
CHEMBL25948,SHOGAOL,CCCCC/C=C/C(=O)CCc1ccc(O)c(OC)c1
CHEMBL1097570,ISOPROPYL DIETHYLCARBAMO(DITHIOPEROXO)THIOATE,CCN(CC)C(=S)SSC(C)C
CHEMBL519251,SARCOCRASSOLIDE,C=C1C(=O)O[C@@H]2C/C(C)=C/CC/C(C)=C/CC[C@]3(C)O[C@H]3C[C@@H]12
CHEMBL23327,PURVALANOLA,CC(C)[C@H](CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1
CHEMBL28,APIGENIN,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
CHEMBL485053,LEUCETTAMINE B,CN1C(=O)/C(=C/c2ccc3c(c2)OCO3)N=C1N
CHEMBL393222,WIGHTEONE,CC(C)=CCc1c(O)cc2occ(-c3ccc(O)cc3)c(=O)c2c1O
CHEMBL1078487,USTUSORANE F,CC(C)(O)C1Oc2c(ccc(/C=C\CO)c2CO)C1=O
CHEMBL470867,TASPINE,COc1ccc2c(=O)oc3c(OC)cc(CCN(C)C)c4c(=O)oc1c2c34
CHEMBL1393947,PIPENZOLATE,CC[N@+]1(C)CCC[C@@H](OC(=O)C(O)(c2ccccc2)c2ccccc2)C1
CHEMBL1796022,DIPHENYLMETHANE,c1ccc(Cc2ccccc2)cc1
CHEMBL575124,LYCORENE,C1=C2CCN3Cc4cc5c(cc4[C@H](CC1)[C@@H]23)OCO5
CHEMBL319620,LAVENDUSTIN C,O=C(O)c1cc(NCc2cc(O)ccc2O)ccc1O
CHEMBL86416,COSTUNOLIDE,C=C1C(=O)O[C@@H]2/C=C(\C)CC/C=C(\C)CC[C@@H]12
CHEMBL490371,GONIODIOL,O=C1C=CC[C@H]([C@H](O)[C@H](O)c2ccccc2)O1
CHEMBL456300,CAUCANOLIDE D,CO[C@]1(/C=C(\C)C[C@@H]2C=C(CCC(C=O)=C(C)C)C(=O)O2)C=C(C)C(=O)O1
CHEMBL1395412,ARECAIDINE BUT-2-YNYL ESTER,CC#CCOC(=O)C1=CCCN(C)C1
CHEMBL1890813,METHABENZTHIAZURON,CNC(=O)N(C)c1nc2ccccc2s1
CHEMBL497928,METHOXYETHOXYETHYLGALLATE,COCCOCCOC(=O)c1cc(O)c(O)c(O)c1
CHEMBL487213,CIRSILENEOL,COc1cc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)ccc1O
CHEMBL157844,PUUPEHENONE,CC1(C)CCC[C@]2(C)[C@H]3C=C4C=C(O)C(=O)C=C4O[C@@]3(C)CC[C@@H]12
CHEMBL13662,CI-218872,Cc1nnc2ccc(-c3cccc(C(F)(F)F)c3)nn12
CHEMBL81324,NORCHLORCYCLIZINE,Clc1ccc(C(c2ccccc2)N2CCNCC2)cc1
CHEMBL116468,ESTRADIOL METHYL ETHER,COc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
CHEMBL466334,XANTHOGALENOL,COc1cc(O)c(C(=O)/C=C/c2ccc(O)cc2)c(O)c1CC=C(C)C
CHEMBL1256351,FENCLONINE,NC(Cc1ccc(Cl)cc1)C(=O)O
CHEMBL1163488,APOVINCAMINE,CC[C@@]12C=C(C(=O)OC)n3c4c(c5ccccc53)CCN(CCC1)[C@H]42
CHEMBL445252,LUNULARIN,Oc1ccc(CCc2cccc(O)c2)cc1
CHEMBL338474,HELENALIN,C=C1C(=O)O[C@@H]2C[C@@H](C)[C@@H]3C=CC(=O)[C@@]3(C)[C@@H](O)[C@H]12
CHEMBL451157,ISOPROPYLDIPHENYLAMINE,CC(C)N(c1ccccc1)c1ccccc1
